"#","Fecha","Documento","Cliente","Estado","Estado en Cartera","Metodo de Pago","Forma de Pago","Impuesto","Total","UUID","Notas"
"489","2021-12-30 06:50:00","Factura de Venta Nacional","Variedades Mireya","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","125,880.00","5d84cbac58fb34b7bc160d4d2c41daf295d02fcb798ed9a73486204fc77241ec7b7313fc035fd422f96ed4d44d99545d",""
"488","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueri FarmaSur V","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","120,150.00","841a9d972d266e1d22f019b54e3a7106e38364f81fb7f46bd6bd252c3a1a73bff5c3270deedd62a72b4f5074778782d8",""
"487","2021-12-30 06:50:00","Factura de Venta Nacional","DEOGUERIA LUKAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","276,850.00","775d1ea88703cd91c057b2d351ef2b7c3493ba5a69e164e8ac2b039b4ecbef66658cdd56569154582a66d0553e7a5ce8",""
"486","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA GLENDA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","55,449.00","89301193086261b6fdce9ddcfb25040b05e45e59e148bd1f588334becacdc457e1eed6e7210a2dc719ba84b3a4d533fb",""
"485","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Plenet","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","132,300.00","14b2b1948bf39e8af5835aefebd4739d1e1cf395d71837e4428d7ef7512229e34f4c506c523e1f876808c69ff6fff503",""
"484","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y VARIEDADES CARIBE","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","92,249.00","bcccdd7f30ebba4421157689f76b31a7e2b0ed45380ed190975c66c86822da599b2536cbbd045268191ba95d93ad8bbf",""
"483","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Medical Drugs","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","103,349.00","2eec4f9bf4abc5cce29c2bf76c0544b7933177c675de4e01093aa688426d9b2ab4ee0df9ae1bef7602a2a3c91f596f31",""
"482","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Bettypharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","282,507.00","1dfbfd50687337f0e082601888d3b463d382c6261b762bad0b63447ded7077bb9a1fd66a5ade6c1803bc094751c36a0a",""
"481","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA TU BOTIQUIN PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","96,783.00","2edb69e33db6c26467fbe716e567c8c22d0478dcbb2b5d353ebcd456038343782588ac06f27251ef19ed198e731027c8","Se realiza ajuste de precio en el producto “ALGODON BOLSA X 25 GR HIGIETEX” a $600.Se envía AMITRIPTILINA 25 MG 10 TAB laboratorio MK por mantener compromiso con el cliente."
"480","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","51,529.00","6b45742882e1abd7b9be2927c5074ea135d187a45745ac8460ae7ddbb821ae7b485ef680b49108e89fd31a3a735b2a24",""
"479","2021-12-30 06:50:00","Factura de Venta Nacional","MISCELANEA COPIJUNIOR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","105,000.00","6e3068166c94f49ab87c830c44e094497853df9099ac0292e489e0b5fd78e37a8f60ebde2eb88f3e34feba569eec3db7",""
"478","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Megafarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","67,711.00","3bb07d09a11cc65862c29160a6cfadb751313dd5cb9202cf20b4f44b41fae0de05c3631fe97697292aa4c708afaf378e",""
"477","2021-12-30 06:50:00","Factura de Venta Nacional","Farmacia Davila","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","352,364.00","b5bbe5dea835eb903726bf669ac1f267b97888cafba7d91aab1b50533357e028b001f18d4f977d353e04e4fbba5d5af4",""
"476","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,984.00","bb6dda96daa92428e34a66dd5bd6b9471e68bd636f042c6d6136419ec154364000a621871af643fdb6c8e9a9c01d05d8",""
"475","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Sanidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","62,998.00","81a260b6a29165d2032cd462da2ce24bc857a1478cf6546d4b229c25c2d924c9edc9de28d5c155cb8738646c50619a92",""
"474","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la 12 sur","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","75,644.00","1455df8b95db33b790547fbe27ddb5fab535f65b5971e2b7ec62ce2eff6cad78e569f0c39155e79f7afa8bff7615b2fd","Se realiza Dcto de $19.192 por politicas de saldo a favor.El Dcto se ve reflejado en el producto- Tapaboca negro con empaque individual."
"473","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","42,500.00","1b2ab129d76d8d846962d2ae8916b7f7a8730dd29e0244b0fc693ca8a248c91b3cc88ad738523da7f65971f0471f5418",""
"472","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería y miscelanea Monik","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","367,200.00","637dac8e4f0f66cee0c6e509e5a6c60ca4df69f2dcc747ae45f8a28a5fdee9c3d3979b8a1c505662676cecc50ff00bcd",""
"471","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Vital Med","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","11,500.00","43f31de4d3e8f732cdfe8dbc6bab4edbbeaf755729c9ce651c51eeb5ef3580331f3560857ffaed557f1b30c38f1cf209",""
"470","2021-12-30 06:50:00","Factura de Venta Nacional","D. WENDY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","60,000.00","5bcda01fd650b4fff146fe0c6e9def52b2410248e965e874b2500ceb8b94d7493c7db359a1e8ce66f67bc0daa090f062",""
"469","2021-12-30 06:50:00","Factura de Venta Nacional","Drog farmasalutem","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,000.00","b318f84b02eb9844a5eed836d4a5c42508035306466aa42cd2b79916c4316f87436e634c39ff87609e96fa0132f7e426",""
"468","2021-12-30 06:50:00","Factura de Venta Nacional","Susana","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","45,405.00","a851ca90dc83325bfed175f3c0901d3f1b1d6574a261ae4aed629fabc205badf10466359695cd69088ce704eafce0af2",""
"467","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Zarahay & G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","78,400.00","3217ac9d22c4114eb5a49a64df2a9b294a6a7f01aceda10f225178097dd2f2177de7cfc991c28de5360c92bfe6396846",""
"466","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueri FarmaSur V","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","110,333.00","98e1aaedfd872ff550c1d843758e5e3459e0c029593f4a278fe9cd3de46794b679cef182ecb664e2cff0b58106c4098e",""
"465","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería los éxitos # 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","106,300.00","d66bf1bd0b867ef20f70748e23fe43aacb4f15c942d5afc6e628fbbb08ddd8f984cac05fa197ece09733141e2d871851",""
"464","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Cure pharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","196,227.00","c67ceb34b40be3b04e7a120b2bfe6e7277bd5addab7836160ef8919541b78040c605e7370dcb83bb84fbeb1922cbd899",""
"463","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DISTRIFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,370.00","efb700521a5cf4a8e2774392c30d049596dafc2f5be97e2f416b8effc9f421ebcc8a26e4837f3b717a6095d6767280b7",""
"462","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA OFERFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","40,855.00","f630949c0d4cb2b4d1b2b3169f4b9a7ee92a8cc1e9abbe8a51b2d22b372bc3d6fc6fd1b08b4e81a4a89b960271b67c16",""
"461","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Emmanuel LA (Soledad)","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","155,600.00","3ded24ee441adbf6e84caa662fa604b32ac0aa8b7bbaa0f83982d5a24237ddc4453986208b76a75bec68add841279427",""
"460","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","71,033.00","96228da760df20fd7f5c033dac94df130f9d4fb43424b325abbb99a8abb9c7ef7e38ebbe5d3eaa2258f073dc1a8ba47f",""
"459","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el encanto de Rocio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","71,250.00","255cceabcde786150e29cd4909e64613ef230a0e7230b2077fb7abeb3fa661f9fe7b31513b2be195a0c2c1e4cf93f50a",""
"458","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","111,045.00","a2dc16c292d76fd9507a3692eef1daaaea1f84c9fa99d93691e2970b94834b69c37d24c3d632cb440df8a6f7e0b98842",""
"457","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Betel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","190,207.00","bfda2103d584f043790db09c99772e41abb70f7a7f51fd11f7f45c52c3f9eafd105d36757e1238055967c674ce4061ac",""
"456","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Vital Med","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","107,254.00","57677912995bb0fac3f81d5e97c07dbf6437d9ee74567f7b3297c0f3680426678d3be48fa12a0b34b39975ce67815924",""
"455","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","209,842.00","91f052801bbdbed133cbb459c1fa135b0c1994b1d71ee1f039d461aa7795b601ae9cdfc0056b99a1e6c6333318966ec0",""
"454","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Katherine","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","60,184.00","e4af91a15077b9c48969e5d4d3bf78cfce0c0db93463f5cc5c45b72c0b466d80c8a6f94b20b58bee2d7f4242bad49bfc","La dirección es por el conjunto de sao macarenaEl traslado la droguería a esta dirección.Carrera 9 D # 54- 2"
"453","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Palmera Del Caribe","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","105,600.00","d79ba9b55aa9de36ef8e58a53d409eca42835a372b0fa42bdfe4e889db47779c6f7bbe84e7d69f5027b83d1fada4b88c",""
"452","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","124,784.00","a2e225f8654a1787615c192cac04b8102847fed490328fc959c7d101b70826b6f06a44e9c160ff727d93d0fc12f421cf",""
"451","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","46,955.00","a8c16ac7d69f9ddd121196259d2d6c7dd6f903f78252d73477a6a3e6c7cab8a44936c1ffb159b6bf2cc1dbea12b24b84",""
"450","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la Virtud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","63,000.00","59534a9d410126b2411b1e152e84c8fab9a2ba69d174be7b034dc94058bfa6655bfc5efc89bfc9a67b77cb9f6916488b",""
"449","2021-12-30 06:50:00","Factura de Venta Nacional","MISCELANEA COPIJUNIOR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","110,500.00","ddbf1ac468df2674b3e561a2d7e5d78ae58da0f2eeaab167773cfc8771152b3e2f13f49cb6b3c9acbe52dfd7ad065930",""
"448","2021-12-30 06:50:00","Factura de Venta Nacional","Comercializadora pharma reyes S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","541,169.00","f31559f8a2be0f8d5908ddb21c5a5512cf9824f5fc1117a8c0a8723104bb134fd39aa1bc1eaf3bd6d1fa958a2d667be2","Se aplica Dcto. por saldo a favor de $39.762, se ve reflejado en el producto- NORAVER GRIPA NOCHE PANELA LIMON X 24 SOBRES TECNOQUIMICAS.Se Ajustan los precios por política de igualdad de precios a los siguientes productos- DIANE -35 CAJA X 21 GRAG REGULADO BAYER.- Velgolax Sobre Naranja Velezgo 30 GR.- TOALLAS NOSOTRAS MATERNIDAD TELA 10 Unidades.- Bisolvon Adultos Chocolate Cereza Jbe X 120 1 unidad sanofi.- LOVASTATINA 20 MG 10 TAB GENFAR.- PREDNISOLONA 5 MG 30 TAB TECNOQUIMICAS.- MIELTERTOS PASTILLA CAJA X 12 Sobres Natural Freshly."
"447","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA OFERFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","100,336.00","105ed460c2c8fd5d953b2046609152fb31183cbd7c0b06c610877ec7f4de7bfa4bc4e262f122e843c907939e596e6892",""
"446","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA PHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","144,421.00","0b1c15a973516e96647379be611e758fbf4931d39cebeddbf2c0d9c12630d4acfa1d8b1958ac56a4c4761bdcfb34219d",""
"445","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería pharma Sierra","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","307,936.00","b01dd0126735d4f2c65d197bf598ddf6c9e5b7d7e20735379049820e309526b3f1d91268f9b45b00f3eacbe28a768dfb",""
"444","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DISTRIFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","116,000.00","929a28a1c22eb4822de6c167b3b82330a33856fa842bd0141abe1722bca0ad1dde7218b0979f5e290cb7d61144cc0ff8",""
"443","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Marrugo plus","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","99,192.00","5a033ff53f8b490731dfaa54a7b97d8a638dde4c1af299973eb20a648d61f0201f343955a854181a5741a8dc288b379c","Se aplica el 5% de Dcto al valor total de la factura ($104.412)Quedando en $99.192."
"442","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SALUNAT","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","180,700.00","485d7b431fe3288e13b419ee3ba987d9a4e7cadc972a7a60a3bf62917d75ea2840fd250e90bbf234eec7466d8eb40972",""
"441","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la Virtud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","212,000.00","b65872012e783726a8f7e05d2414e90b7919db490024c342d826e400d387f90b868e0668e815f1718f0c9b5ae29b65c6",""
"440","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la manga","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","21,823.00","2dbeafe53e01a81b9d7b6f820b93109ee49abcafa92c0bdb55623f2bb7d049b3599b8c56a17326f9180d29f83b5616b4",""
"439","2021-12-30 06:50:00","Factura de Venta Nacional","Farmadrogueria la 57","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","69,450.00","55c065f879d8ad517dff7e48c9ab3a82ae08286a457c64eea1309687cc8d76795068eaca98b3114f76b467f4daf7ed8d",""
"438","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Farma Express","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","253,963.00","a6055f698c606a42c728d67d0b78311e9eca95f8ae171cc64bb5ab530957a12f8a4f403f1a1f2237a9719d6ca54b8c5d",""
"437","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería tu salud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","10,500.00","6b876d6ab28f8478181b0feae9b053c1cffacf9ef531936d6b62c0d5fe0ecc87ed94a89caecf13e129c644c2989f65ee",""
"436","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA CRUZ AZUL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","26,184.00","576c4f08109b5afd727b0f052f31dabc01ebe6e1b20ccd65c39940caaf82467668564745b1550e40da189293e29e7754",""
"435","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jerusalema","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","148,311.00","658eafa079858d2eb2981a44278285d55133990f3c9dac43527a04029ae3dd837129bc54d261802bb28aa2eb839a2dd9",""
"434","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","65,842.00","8bab54535ca67b4948f9a5102da4b0cbc31db360ca4702483d1c101cd0216599626c78c73e4a76e7151d6f3b84a56489",""
"433","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DALY DROGAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","9,500.00","a983f76ee4f1645475523ec17d35305f335fd7f41dba887595b22c2ad240da954ee989d44b1f6e89c206ff8cee471c6c",""
"432","2021-12-30 06:50:00","Factura de Venta Nacional","D. LA PLAYA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","409,171.00","f289035bf8e98f641edcc26cbd66577136de875cb415fe44f88137f994789b3bd92843dd25b4638a241843501ce70bad",""
"431","2021-12-30 06:50:00","Factura de Venta Nacional","D. FARMAREY PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","148,494.00","dcb3c3300306b70c8cd91f3b7cd92a7164b483767a915e82ae91273605253194ad2b2c3c658e2b9f2e7770a3b501296a",""
"430","2021-12-30 06:50:00","Factura de Venta Nacional","D. WENDY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","289,928.00","ba321f7782251d0f1cb0d6bd16fcdbf4f29b7de6b35ced5e23f20d9d8964e6f3544a0174c56e7d4b7a872acf196efda6","Cancelar el valor de $9.396 de diferencia por cambio de Fluimucil 200."
"429","2021-12-30 06:50:00","Factura de Venta Nacional","Farmadrogueria la 57","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","215,680.00","d3e897c2024899d088074885cdc503bf4b097e09ec391dbf39ad02d0abbc1db9ef85785c633d4e66d2978a16ab5e9947",""
"428","2021-12-30 06:50:00","Factura de Venta Nacional","Drog San Diego oliveira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","166,210.00","490cc5f7630caf010e150f4117954306153f38482df84872993c2343f7afb27a5b8e107d5fe2126711f4f299fcfe1132",""
"427","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA BOTICA ESPAÑOLA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","93,618.00","b0c4c3e80f337ad82030b4c0fd91873d01856b8efe58bbf46db54e29fa1ca39150cbd7a67e8c9ad3482895ea8f6530ed",""
"426","2021-12-30 06:50:00","Factura de Venta Nacional","Susana","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","17,550.00","83815555e8f36f32199b1e233de038e187ca9c7be8770dd094ad8c9abedb9fe10544b16bc2433bfb1e29d1395ce6ee9f","Enviar a la siguiente dirección-Bloque 42 apto 402 ciudadela 20 julio"
"425","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA EDMILSON","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","20,000.00","29a4ea89a1f4276662a658e1c9b813a39ea16273e418450d2b584cd8b553909a2e1a8f2dd9dc47ab5f5d1ca867ee0861",""
"424","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA PHARMA STAR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","100,000.00","344b845a18ba3471586c91ce0e78279fe9a294f659fefe99258e2cf267a2495dfe061767a4bf12b8e581b94dc2dfdd97",""
"423","2021-12-30 06:50:00","Factura de Venta Nacional","Textiles y variedades FALEAN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","16,500.00","33020fbefff2c01e9f93c87aa156d140b4573209d12ac332b11e4b2ddb6206a1b59584f9cb0c615290097aac1e0ee6cf",""
"422","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","111,324.00","b60d28209cf27eb0d83f1701bd2c0ed1541e8d08ddb75472c037c347a423dd1d54a3d659544c4b44ea06413ea1beb8c2",""
"421","2021-12-30 06:50:00","Factura de Venta Nacional","Drog corvi","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","109,184.00","5f5ee0e52e8acc1eed91fc70c89ede12067069dcfe61e544cf5580d213b0699d92e9ae40307ccb6c5ac93bde9b32c0ee","ENVIAR A LA DIRECCION-Bloque 68 apto 102 Ciudadela 20 de julio."
"420","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DALY DROGAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","63,000.00","e6e130869ace220a04b2a23a894ab8b86a74402f5f2dc945872588dd60010e12b3f89840cbafe755c7aa72249aaee326",""
"419","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,138.00","b558b05953b4a9844644226bb48e5c31f1645b01b83ee768756b35463f8935fa21ca6d0c5a5011cf91f6e13ebd2a303b",""
"418","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería laura y vanessa","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","48,500.00","c88c428eac9ad3cc0ca04c14fb54af2068862e87e2dc3f3244dce29e325948f3085c0316283dc5dec4a59d906bf5b1f3",""
"417","2021-12-30 06:50:00","Factura de Venta Nacional","drog marcce","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","140,219.00","8e2a433d5e716bbb06f0d1e040214a04311fdebd88250a1d5df27b2e1f03f90b79f131423d0279d942b8c4ed1b5a22be",""
"416","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Plenet","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","29,964.00","b0332d5c6007159c1ed3fd476820cd0fa53a99dc0984406a7b0e1c9a178e57854f06f52d21da876951380f64aa117e56",""
"415","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","172,412.00","33cdc480d2e14e12f09a5d40b0d30dfe0afa7c28bd06fb2748d436d9f0278c1ec1f124de8acef64862ddeb1dcb10fa18",""
"414","2021-12-30 06:50:00","Factura de Venta Nacional","D. PUNTO CENTER","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","112,896.00","5db5ebc8a6ce2384bef217a45bb4893e8ca6118131bdd52dac315811b83981834709c5648fff67c96afcea90397860d1",""
"413","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Katherine","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","41,000.00","c0a8a35779ac54895da4658d8fc503763d566a6cd6c295b9538d45d45f7d1a3216405608c96b9ce8a94d80866dad6870",""
"412","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería liz","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,500.00","dce535ca569e05860ae7c10817c4aec26c33606a4764a3869b25fca63f510993222b2ad00d2baa6234d4b2aab7efdcfc",""
"411","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria y Micelanea Dayro","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","70,000.00","bbb1d1f85f427cb2f6828dfa0321bdcf12245491c4e0cb0289e89458160b348d16dc77b265df0b72270160e71ce681e5",""
"410","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","44,221.00","97a8d988395bd2b3cb94efd879ad683b623106ba10552b39895d36445131c6156aa6b63d259aa03c1e6ead536db38adf",""
"409","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería yenis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","30,500.00","b84733a9b7b273d23282fcfd53b6511be6ec9fd086d450730934049e907166fbe202f64030dc6f98ab286f54cf6b958c",""
"408","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SAMIR #1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","60,500.00","74429a1435493fa4b5822c865e3bca4e5daa034f2456ffe2f51e21f533c99dff726b153a8dd7f5748bfbec96850f5cf2",""
"407","2021-12-30 06:50:00","Factura de Venta Nacional","Drog Prodisfarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","66,500.00","4aa1ae3494363162da3add8e6ccf612f9144a1d01442bd3e88864618fdcf943dc9ffb84a40eceae5d0772e2507d22a60",""
"406","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Angui Farma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","135,500.00","4a90e0d99dc25bc65f0682dece8e81eecf101993a00133674dac3e3e389f274b718ee7c944e8879a0add4740dca4f3b2",""
"405","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","203,122.00","546fdd5d84d59d838e872ab9548e0ff39d8f6923bf798efeb6811e83e7b96f18b1a1872ed90a05ecc971b7295e4567a4",""
"404","2021-12-30 06:50:00","Factura de Venta Nacional","Drog metropolitana del caribe","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","101,030.00","7c51022967c53565bf241e6336b6e386f647739473af9bce41aafc982a23a7c6a94504981cc6a98ce79e2c7780d5e55e",""
"403","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","14,460.00","3f1e7129f002b784c763077f483099a3889c06012f354147c76bf354d220081b577bf82d6b923a7b1a14a69428df63da",""
"402","2021-12-30 06:50:00","Factura de Venta Nacional","Deigueria El Rebajon","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","77,658.00","188985480d0d4420562b8cbeaa42c935bed8bfbb2ff0d1986d3e126fcd676da659685ac3677173500e9e3899ba254252",""
"401","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medimar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","193,333.00","7aedd7529cc75a4d037bf7966fa6f732f7a82b818447f4e717f2bd7789ce9ea85f78cdb21ba02b071071c0913f1c474f","Enviar pedido a la siguiente dirección- calle 45b#7e-04 ALBORAYA"
"400","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería principal de los almendros","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","106,831.00","62e94e3a84dbd27b75c2c01c789e83e38f7a59c6abefa01ddc902907e6a686e21bdde84f7cae44a1fa0b971a29b4cfd8",""
"399","2021-12-30 06:50:00","Factura de Venta Nacional","Susana","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","100,000.00","2d642ea8b29c66aa000ed44df157afa510d410b35d8a6c16a193d3446811065aee975a538cf226d7bf9fa80ae89863c4",""
"398","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Barcelona","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","26,500.00","2b92c6e2be7a701d81f86267aa8af298d3134bc58bd48b18d732df5c086bc2df341aea9ba4a1c668fe57344a8e1c95ca",""
"397","2021-12-30 06:50:00","Factura de Venta Nacional","D. ELEVE11","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,500.00","c922f9cc30e370e10ae52ce1bfbdffe4663b2ee9f1c65ea098a7a1e54a23234999a8678d05759dcbaafca3b57fc3634b",""
